log_listPrice
13.457407451830088
13.353476685668044
14.603968372873895
13.664687668229691
13.235693848424024
12.660331092405906
12.676079399771027
13.014780393893403
13.887832149776026
13.345508528717259
13.217675375388819
13.429834841770585
12.201065128819632
12.122696471358964
14.121524323477532
13.05301544288996
12.250094315624496
11.112462823634855
12.574185427296195
12.608202196848836
12.366919427768636
13.74830287778897
12.959846800844963
11.775297421715827
15.18922639004183
14.912455123421447
14.449438909368086
13.304603264196713
12.301387370778713
13.384713795622115
13.73755009757506
14.444119750719839
12.25486757159303
14.913789791175573
13.217675375388819
13.235693848424024
13.036807667689546
13.552847548877052
13.493790372788638
12.100161978566867
13.85952840031839
12.5421912482017
12.765405536311112
13.017005083966255
13.716795688777268
11.736077016252437
14.557448378884015
10.571342565808699
12.834683971615659
15.137266664613225
13.70903942580019
14.790070575320824
13.527829818844937
13.303018546545275
14.751604309291395
13.513054553109397
11.141876276228
11.950541482162043
13.444448325847754
13.407393436374978
14.751604309291395
13.26212705890841
11.000448478455008
13.120363378739663
13.681980308196241
13.005831808336863
13.527829818844937
12.3879816172226
12.807655372286902
10.817796321618971
14.07402202531625
13.07107218827772
12.762830066509972
13.58735446482652
12.59473402514672
12.345404060459082
13.120363378739663
13.017005083966255
13.774689605110144
13.81049902116535
13.279368835614243
13.215855541983634
12.384223015005313
13.675099554994853
13.017005083966255
12.524530013005734
12.733758336210744
13.12216535779974
13.686541314323094
12.276069679344003
13.592367006650065
13.652991628466498
15.383084474850227
14.731801689838349
13.35331794316234
12.959846800844963
12.114510931441727
13.652992804936396
13.955271630773836
11.982310152711182
11.917730355182513
12.57729476436913
12.07254696717504
13.25339339419516
13.304519920584285
16.733281344102608
13.457407451830088
12.61153442029945
13.42246945133505
13.036807667689546
12.945628585536271
14.169683073439028
12.428820118415677
12.75130259456002
12.201065128819632
14.126665719201661
12.834683971615659
14.217637433703022
12.691583538230217
12.487488878546145
12.15425816271595
12.428820118415677
14.096923772119156
11.350418300109132
13.217675375388819
12.765405536311112
13.060468824566728
14.343193888767015
12.502470376049185
13.208542908506082
13.687677186454389
13.038766527911386
12.468056068255885
13.304684934198283
12.570719231334277
12.50729143185074
12.644330802262578
12.75130259456002
13.457407451830088
11.283524879179666
12.345404060459082
13.42246945133505
13.07107218827772
13.815510557964274
13.560618308335483
